Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Price_Currency,Product_Price,Product_Title,Source,execution_id,feed_code,record_create_by,record_create_date,site,sku,source_country,type,urls
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Entrelacés de Cartier jewelry box, medium model, in lacquered wood (10 coats of lacquer), interior covered with red fabric. Dimensions: W 13 x L 13 x H 10.5 cm",USD,2150.00,"Entrelacés de Cartier jewelry box, medium model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/entrelaces-de-cartier-jewelry-box-medium-model-CROG000427.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000427,USA,Home,
InStock,"Porcelain,Porcelain",Not_Available,Home/Art of Living/Home/Baby Gifts & Toys,"
Cartier Baby porcelain mug with decorative panther spots. Size: W 10 x H 11 cm
",USD,415.00,Cartier Baby panther mug,https://www.cartier.com/en-us/art-of-living/home/baby-gifts-%26-toys/cartier-baby-panther-mug-CROG000794.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000794,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Set of 3 Panthère de Cartier matchboxes, large model, made from paper and wood sourced from sustainably managed forests. Each box contains about 80 matches. Dimensions: Boxes: D 6.2 x H 21 cm; Matches: H 20 cm",USD,290.00,"Panthère de Cartier set of 3 matchboxes, large model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/panthere-de-cartier-set-of-3-matchboxes-large-model-CROG000660.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000660,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"
Panthère de Cartier vase, medium model, in Limoges porcelain with arabesques motif. Dimensions: D 9 cm x H 22 cm
 ",USD,1020.00,"Panthère de Cartier vase, medium model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/panthere-de-cartier-vase-medium-model-CROG000849.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000849,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"
Entrelacés de Cartier small box in Limoges porcelain. Dimensions: D 11 x H 4.3 cm
",USD,380.00,Entrelacés de Cartier small box,https://www.cartier.com/en-us/art-of-living/home/decorative-objects/entrelaces-de-cartier-small-box-CROG000633.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000633,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Santos de Cartier lacquered wood box with 8 watches and cufflinks, with fabric-lined interior and base. Size: L 33 x W 23.8 x H 12.8 cm",USD,4350.00,Santos de Cartier box with 8 watches and cufflinks,https://www.cartier.com/en-us/art-of-living/home/decorative-objects/santos-de-cartier-box-with-8-watches-and-cufflinks-CROG000787.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000787,USA,Home,
InStock,",,",Not_Available,Home/Art of Living/Home/Baby Gifts & Toys,"Photo frame in palladium-finish sterling silver 925/1000 and lacquered wood featuring the Cartier Baby butterfly motif. Dimensions: Frame W 14.1 x L 19.1 cm, Photo W 11.2 x L 14.5 cm",USD,960.00,Cartier Baby butterfly photo frame,https://www.cartier.com/en-us/art-of-living/home/baby-gifts-%26-toys/cartier-baby-butterfly-photo-frame-CROG000394.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000394,USA,Home,
InStock,",,",Not_Available,Home/Art of Living/Home/Baby Gifts & Toys,"
Rattle in sterling silver featuring the Cartier Baby butterfly motif. Dimensions: Rattle W 6.4 x H 5.5 cm, Head D 3 cm
",USD,960.00,Cartier Baby butterfly rattle,https://www.cartier.com/en-us/art-of-living/home/baby-gifts-%26-toys/cartier-baby-butterfly-rattle-CROG000388.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000388,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Panthère de Cartier box, medium model, in lacquered wood, base and interior covered with beige fabric. Dimensions: W 16 x L 7 x H 4.5 cm",USD,1020.00,"Panthère de Cartier box, medium model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/panthere-de-cartier-box-medium-model-CROG000408.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000408,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"
Panthère de Cartier vase, small model, in Limoges porcelain with green arabesques motif. Dimensions: D 3.5” x H 5.9”
",USD,570.00,"Panthère de Cartier vase, small model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/panthere-de-cartier-vase-small-model-CROG000828.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000828,USA,Home,
InStock,",,,,,,,Merino wool and cashmere,Merino wool and cashmere,Merino wool and cashmere,Merino wool and cashmere,Merino wool and cashmere,Merino wool and cashmere",Not_Available,Home/Art of Living/Home/Baby Gifts & Toys,"
Cartier Baby beige blanket in merino wool and cashmere featuring the rabbit motif. Dimensions: W 140 x L 100 cm
",USD,930.00,Cartier Baby rabbit blanket,https://www.cartier.com/en-us/art-of-living/home/baby-gifts-%26-toys/cartier-baby-rabbit-blanket-CROS000028.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROS000028,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home,"
Diabolo de Cartier pocket mirror in lacquered gold-finish metal. Dimensions: W 70 x L 70 mm
",USD,890.00,Diabolo de Cartier compact mirror,https://www.cartier.com/en-us/art-of-living/home/diabolo-de-cartier-compact-mirror-CROG000469.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000469,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"
Set of three Panthère de Cartier cups in Limoges porcelain with arabesques motif. Dimensions: D 6.2 cm x H 6.4 cm
",USD,465.00,Set of three Panthère de Cartier cups,https://www.cartier.com/en-us/art-of-living/home/decorative-objects/set-of-three-panthere-de-cartier-cups-CROG000847.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000847,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Set of two Panthère de Cartier trinket trays, small model, in Limoges porcelain with arabesques motif and goat suede base. Dimensions: W 8 cm x L 8 cm x H 2 cm",USD,330.00,"Set of two Panthère de Cartier trinket trays, small model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/set-of-two-panthere-de-cartier-trinket-trays-small-model-CROG000851.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000851,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"
Panthère de Cartier vase, medium model, in Limoges porcelain. Dimensions: D 9 x H 22 cm
",USD,1310.00,"Panthère de Cartier vase, medium model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/panthere-de-cartier-vase-medium-model-CROG000403.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000403,USA,Home,
InStock,,Not_Available,Home/Art of Living/Personal accessories/Key Rings & Nomadic Accessories,"
Diabolo de Cartier key ring in gold-finish red resin with wax seal motif. Dimensions: W 45 x H 62 mm
",USD,570.00,Diabolo de Cartier key ring with wax seal motif,https://www.cartier.com/en-us/art-of-living/personal-accessories/key-rings-%26-nomadic-accessories/diabolo-de-cartier-key-ring-with-wax-seal-motif-CROG000465.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000465,USA,Personal accessories,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Panthère de Cartier trinket tray, medium model, in Limoges porcelain with arabesques motif, goat suede base. Dimensions: W 17 x L 17 x H 3 cm",USD,570.00,"Panthère de Cartier trinket tray, medium model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/panthere-de-cartier-trinket-tray-medium-model-CROG000850.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000850,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Panthère de Cartier round tray, medium model, in Limoges porcelain with arabesques motif, goat suede base. Dimensions: D 24 cm x H 2 cm",USD,600.00,"Panthère de Cartier tray, medium model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/panthere-de-cartier-tray-medium-model-CROG000852.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000852,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Extra-large Panthère de Cartier round tray in Limoges porcelain with blue arabesques motif, goat suede base. Dimensions: D 12.6” x H 1.1”",USD,880.00,"Panthère de Cartier tray, extra-large model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/panthere-de-cartier-tray-extra-large-model-CROG000837.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000837,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Set of 3 Diabolo de Cartier bowls in Limoges porcelain. Stackable bowls.
- Small size: green exterior, panther-motif interior, 90 x 40 x 34.5 mm
- Medium size: blue exterior, groom-motif interior, 117 x 50 x 34.5 mm
- Large size: red exterior, interior with case, panther, key, freed bird, groom and ladybug motif, 136 x 63 x 41 mm",USD,720.00,Set of three Diabolo de Cartier bowls,https://www.cartier.com/en-us/art-of-living/home/decorative-objects/set-of-three-diabolo-de-cartier-bowls-CROG000679.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000679,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Diabolo de Cartier trinket tray, medium model, in Limoges porcelain, blue motif, goat suede base.
Dimensions: W 17 x L 17 x H 2.8 cm",USD,580.00,"Diabolo de Cartier trinket tray, medium model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/diabolo-de-cartier-trinket-tray-medium-model-CROG000650.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000650,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Diabolo de Cartier trinket tray, medium model, in Limoges porcelain, red motif, goat suede base.
Dimensions: W 17 x L 17 x H 2.8 cm",USD,580.00,"Diabolo de Cartier trinket tray, medium model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/diabolo-de-cartier-trinket-tray-medium-model-CROG000651.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000651,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"
Set of 4 Diabolo de Cartier glasses in Limoges porcelain. Blue, red, green and gold.
Dimensions: W 6.5 x H 5.5 cm
",USD,660.00,Set of four Diabolo de Cartier glasses,https://www.cartier.com/en-us/art-of-living/home/decorative-objects/set-of-four-diabolo-de-cartier-glasses-CROG000680.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000680,USA,Home,
InStock,,Not_Available,Home/Art of Living/Home/Decorative Objects,"Set of three Diabolo de Cartier trinket trays, small model, in Limoges porcelain with goat suede base. Red, blue and green motifs.
Dimensions: W 8 x L 8 x H 2 cm",USD,495.00,"Set of three Diabolo de Cartier trinket trays, small model",https://www.cartier.com/en-us/art-of-living/home/decorative-objects/set-of-three-diabolo-de-cartier-trinket-trays-small-model-CROG000652.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000652,USA,Home,
InStock,,Not_Available,Home/Art of Living/Writing & Stationery/Desk Accessories,"Diabolo de Cartier pencil case in red calfskin, hot-stamped motifs and gold hot-stamped “Cartier” signature on the inside of the case, gold finish.
Dimensions: 60 mm high x 214 mm wide.",USD,410.00,Diabolo de Cartier pencil case,https://www.cartier.com/en-us/art-of-living/writing-%26-stationery/desk-accessories/diabolo-de-cartier-pencil-case-CROG000806.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000806,USA,Writing & Stationery,
InStock,,Not_Available,Home/Art of Living/Home/Baby Gifts & Toys,"
Diabolo de Cartier piggy bank in Limoges porcelain. Dimensions: D 8.5 x H 17 cm
",USD,1610.00,Diabolo de Cartier piggy bank,https://www.cartier.com/en-us/art-of-living/home/baby-gifts-%26-toys/diabolo-de-cartier-piggy-bank-CROG000488.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000488,USA,Home,
InStock,,Not_Available,Home/Art of Living/Writing & Stationery/Desk Accessories,"Must de Cartier pencil case in burgundy calfskin, embossed Double C logo and golden hot-stamped ""Cartier"" signature inside the case, golden finish.
Dimensions: 2.4” high x 8” wide.",USD,310.00,Must de Cartier pencil case,https://www.cartier.com/en-us/art-of-living/writing-%26-stationery/desk-accessories/must-de-cartier-pencil-case-CROG000517.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000517,USA,Writing & Stationery,
InStock,,Not_Available,Home/Art of Living/Writing & Stationery/Notebooks & Agendas,"Must de Cartier large notebook set with cover in black and burgundy calfskin, palladium and golden finish. Paper interior. Dimensions: 9.8” x 7.5”.",USD,610.00,Must de Cartier large notebook set,https://www.cartier.com/en-us/art-of-living/writing-%26-stationery/notebooks-%26-agendas/must-de-cartier-large-notebook-set-CROG000508.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000508,USA,Writing & Stationery,
InStock,,Not_Available,Home/Art of Living/Writing & Stationery/Notebooks & Agendas,"Panthère de Cartier notebook, A5 format, made from paper sourced from sustainably managed forests, with blue arabesque motif. Dimensions: W 6”x L 8.4”",USD,330.00,Panthère de Cartier notebook,https://www.cartier.com/en-us/art-of-living/writing-%26-stationery/notebooks-%26-agendas/panthere-de-cartier-notebook-CROG000834.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000834,USA,Writing & Stationery,
InStock,,Not_Available,Home/Art of Living/Writing & Stationery,"Santos-Dumont rollerball pen, cap in palladium 950/1000 finish brushed metal, black composite body, palladium 950/1000 finish details, blue resin cabochon.
Dimensions: 140 x 19 mm.
Accompanied by a rollerball pen refill, black ink.
Cartier offers you the possibility of personalizing your writing instrument.",USD,740.00,Santos-Dumont pen,https://www.cartier.com/en-us/art-of-living/writing-%26-stationery/santos-dumont-pen-CROP000160.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROP000160,USA,Writing & Stationery,
OutOfStock,,Not_Available,Home/Art of Living/Writing & Stationery/Writing instruments,"
5 mini ballpoint pen refills, black ink, for Mini-Diabolo pens
",USD,17.00,"5 mini ballpoint pen refills, black ink",https://www.cartier.com/en-us/art-of-living/writing-%26-stationery/writing-instruments/5-mini-ballpoint-pen-refills-black-ink-CROP000102.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROP000102,USA,Writing & Stationery,
InStock,,Not_Available,Home/Art of Living/Writing & Stationery,"Set of 3 Must de Cartier trinket trays.
LM, black calfskin exterior and burgundy calfskin interior. Dimensions: 150 x 150 x 35 mm.
MM, burgundy calfskin. Dimensions: 140 x 140 x 32 mm.
SM, black calfskin. Dimensions: 120 x 120 x 28 mm.",USD,1180.00,Set of 3 Must de Cartier trinket trays,https://www.cartier.com/en-us/art-of-living/writing-%26-stationery/set-of-3-must-de-cartier-trinket-trays-CROG000520.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000520,USA,Writing & Stationery,
InStock,,Not_Available,Home/Art of Living/Writing & Stationery,"
Set of 2 lined paper refills for large model notebook. Dimensions: 23.4 x 18.5 mm.
",USD,145.00,Lined paper refills for LM notebook,https://www.cartier.com/en-us/art-of-living/writing-%26-stationery/lined-paper-refills-for-lm-notebook-CROG000541.html,,aeid5482,aeid_cartier,2022-10-27 16:15:43.102744,https://www.cartier.com,CROG000541,USA,Writing & Stationery,
